"","age5","county","name","tp10","tp11","tp12","tp13","Cindy2010","Cindy2011","Cindy2012","Cindy2013","deaths2011","deaths2012","deaths2013","Cdeaths2011","Cdeaths2012","Cdeaths2013","netmig11","netmig12","netmig13","Cnetmig2011","age_label"
"294","13",85,"Montrose",2788.40619688213,2839.77484466552,2818.10458213183,2822.47866591996,2303.9501755,2875.7243156,2839.2533335,2835.2915785,25,21,9,26.575597775,26.007295027,25.744056329,-37.2506451426371,-18.2681246041974,-0.612339372207733,140,"60 to 64"
"295","13",67,"La.Plata",3367.86905895846,3580.15378443736,3619.42885642194,3692.65249711963,3224.8678855,3586.4465142,3704.5910037,3836.1145004,29,28,5,33.207489499,34.052465009,35.043291569,11.8072287703397,21.0476686775621,46.055525886791,289,"60 to 64"
"296","13",103,"Rio.Blanco",387.005728067531,402.499483578181,404.753944519005,403.304115154596,379.48037756,392.54816281,384.35339709,383.70791262,4,1,2,3.630006932,3.537446428,3.530644615,7.07091398251714,-2.80398313099818,-3.35258852619347,-30,"60 to 64"
"297","13",111,"San.Juan",68.5168067226891,69.0761551798392,68.9099497841442,68.6309879968334,79.256104424,73.429621657,57.945400272,58.131379798,0,0,0,0.69026988,0.538688904,0.535286206,-0.320834217746086,-0.271475107323611,0.123397776056187,-5,"60 to 64"
"298","13",45,"Garfield",2762.75398450717,2959.95569548713,2992.95700155661,3017.6044547495,2959.4543303,2955.9487671,3110.029344,3354.7607311,25,19,6,27.316733204,28.531562957,30.488337085,-8.12036219504661,4.0268462773466,-2.08009277902672,160,"60 to 64"
"299","13",63,"Kit.Carson",428.310858249607,437.564181526561,430.693762776639,426.754041174307,434.78369012,449.21855125,461.950104,477.27495344,3,3,2,4.174381843,4.255073501,4.156577407,-8.61063077433997,-7.66200196021777,-4.30531538716999,-14,"60 to 64"
"300","13",117,"Summit",1624.65276541187,1552.99928314626,1562.39388240037,1679.59501722554,1490.06921345,1700.6234381,1762.0774845,1815.9451138,5,3,4,15.787283991,16.213676698,16.562406134,-149.703545833934,-4.62267481197421,105.610339935103,68,"60 to 64"
"301","13",53,"Hinsdale",84.6058041112455,84.0737702631244,81.4002688301605,82.0852424511651,79.707440938,83.924389195,74.558492734,72.957610849,0,0,0,0.793237044,0.701690033,0.671800507,-1.05596336235887,-2.99189619335012,0.175993893726478,-3,"60 to 64"
"302","13",95,"Phillips",252.773551130007,256.242391923425,256.535911272707,254.332143127962,251.05678798,268.35325658,268.33942989,265.59387251,3,1,0,2.492219211,2.483226229,2.449586069,-9.75760807657519,0,-1.73468588028003,-2,"60 to 64"
"303","13",59,"Jefferson",33699.3145640964,35533.0005489636,35652.7580275617,35769.498169819,35557.95895,35466.447911,36408.468373,37525.821386,252,305,153,326.55232671,332.65912354,340.51595699,2.963899026,7.066422018,6.233459193,200,"60 to 64"
"304","13",113,"San.Miguel",496.435488233703,536.479110710623,540.110163879225,543.553119614698,526.38069952,531.24180923,556.9237578,596.18067482,2,2,4,4.904116789,5.112315431,5.476535632,0.921111894391296,0.684610191777315,0.385871199001759,-18,"60 to 64"
"305","13",109,"Saguache",536.756597279135,601.305882165945,621.992005533768,588.357312490264,471.53965425,567.61299388,565.3289111,582.53643552,4,3,1,5.31442461,5.248935998,5.337932358,10.0161427431214,15.7754248204161,-37.3101317181271,17,"60 to 64"
"306","13",99,"Prowers",740.177203065134,714.354837299122,598.55668088352,471.865048447381,750.55544757,770.37456962,795.17323654,785.85388453,8,14,1,7.072533097,7.25932501,7.118166816,-58.137467528,-118.56983509,-127.749435226,-3,"60 to 64"
"307","13",97,"Pitkin",1323.54003148872,1369.47439429918,1374.59090126324,1377.58155843245,1388.4194234,1339.7389881,1340.2109111,1381.9400276,5,5,4,12.447863156,12.348074899,12.653627179,6.87369954808087,-1.02899693833546,-3.3751099577403,-85,"60 to 64"
"308","13",73,"Lincoln",276.58524173028,253.601364884188,258.077124269054,243.307872293399,280.43369696,280.01877592,285.42033677,286.47111272,5,4,3,2.164509239,2.191802245,2.226404845,-23.2717266253065,3.01670530328047,-15.514484416871,-19,"60 to 64"
"309","13",69,"Larimer",16982.3784150687,18091.793418121,18413.866319329,18719.1922343399,16644.308077,17995.907119,18529.992462,19262.372433,134,135,48,165.65289261,169.51557048,175.24025857,177.650715666668,230.514626135719,212.796182053479,1559,"60 to 64"
"310","13",115,"Sedgwick",181.318900915903,181.441361908463,182.312151414133,178.481765308519,159.48493352,186.47652547,175.51238135,175.66926478,3,2,1,1.735980807,1.599476002,1.594304268,2.1997609915313,2.1997609915313,-3.72267244720682,-2,"60 to 64"
